t0_epoch,t0_price,t0_direction,t0_delta_steps,t0_delta_time,t0_speed,t0_up_streak,t0_down_streak,t0_last_digit,t0_delta_change,entry_offset,entry_price,t1,t2,t3,buy_win,sell_win
1774822710,7959.5,DOWN,-1.0,1067,-0.000937,0,1,5,-2.0,2,7959.3,7959.2,7959.3,7959.2,0,1
1774822710,7959.5,DOWN,-1.0,1067,-0.000937,0,1,5,-2.0,3,7959.2,7959.3,7959.2,7959.1,0,1
1774822711,7959.4,DOWN,-1.0,947,-0.001056,0,2,4,0.0,1,7959.3,7959.2,7959.3,7959.2,0,1
1774822711,7959.4,DOWN,-1.0,947,-0.001056,0,2,4,0.0,2,7959.2,7959.3,7959.2,7959.1,0,1
1774822711,7959.4,DOWN,-1.0,947,-0.001056,0,2,4,0.0,3,7959.3,7959.2,7959.1,7959.2,0,1
1774822712,7959.3,DOWN,-1.0,1071,-0.000934,0,3,3,0.0,1,7959.2,7959.3,7959.2,7959.1,0,1
1774822712,7959.3,DOWN,-1.0,1071,-0.000934,0,3,3,0.0,2,7959.3,7959.2,7959.1,7959.2,0,1
1774822712,7959.3,DOWN,-1.0,1071,-0.000934,0,3,3,0.0,3,7959.2,7959.1,7959.2,7959.3,1,0
1774822713,7959.2,DOWN,-1.0,928,-0.001078,0,4,2,-0.0,1,7959.3,7959.2,7959.1,7959.2,0,1
1774822713,7959.2,DOWN,-1.0,928,-0.001078,0,4,2,-0.0,2,7959.2,7959.1,7959.2,7959.3,1,0
1774822713,7959.2,DOWN,-1.0,928,-0.001078,0,4,2,-0.0,3,7959.1,7959.2,7959.3,7959.4,1,0
1774822714,7959.3,UP,1.0,1067,0.000937,1,0,3,2.0,1,7959.2,7959.1,7959.2,7959.3,1,0
1774822714,7959.3,UP,1.0,1067,0.000937,1,0,3,2.0,2,7959.1,7959.2,7959.3,7959.4,1,0
1774822714,7959.3,UP,1.0,1067,0.000937,1,0,3,2.0,3,7959.2,7959.3,7959.4,7959.5,1,0
1774822715,7959.2,DOWN,-1.0,934,-0.001071,0,1,2,-2.0,1,7959.1,7959.2,7959.3,7959.4,1,0
1774822715,7959.2,DOWN,-1.0,934,-0.001071,0,1,2,-2.0,2,7959.2,7959.3,7959.4,7959.5,1,0
1774822715,7959.2,DOWN,-1.0,934,-0.001071,0,1,2,-2.0,3,7959.3,7959.4,7959.5,7959.4,1,0
1774822716,7959.1,DOWN,-1.0,1050,-0.000952,0,2,1,0.0,1,7959.2,7959.3,7959.4,7959.5,1,0
1774822716,7959.1,DOWN,-1.0,1050,-0.000952,0,2,1,0.0,2,7959.3,7959.4,7959.5,7959.4,1,0
1774822716,7959.1,DOWN,-1.0,1050,-0.000952,0,2,1,0.0,3,7959.4,7959.5,7959.4,7959.3,0,1
1774822717,7959.2,UP,1.0,950,0.001053,1,0,2,2.0,1,7959.3,7959.4,7959.5,7959.4,1,0
1774822717,7959.2,UP,1.0,950,0.001053,1,0,2,2.0,2,7959.4,7959.5,7959.4,7959.3,0,1
1774822717,7959.2,UP,1.0,950,0.001053,1,0,2,2.0,3,7959.5,7959.4,7959.3,7959.2,0,1
1774822718,7959.3,UP,1.0,1049,0.000953,2,0,3,0.0,1,7959.4,7959.5,7959.4,7959.3,0,1
1774822718,7959.3,UP,1.0,1049,0.000953,2,0,3,0.0,2,7959.5,7959.4,7959.3,7959.2,0,1
1774822718,7959.3,UP,1.0,1049,0.000953,2,0,3,0.0,3,7959.4,7959.3,7959.2,7959.1,0,1
1774822719,7959.4,UP,1.0,949,0.001054,3,0,4,-0.0,1,7959.5,7959.4,7959.3,7959.2,0,1
1774822719,7959.4,UP,1.0,949,0.001054,3,0,4,-0.0,2,7959.4,7959.3,7959.2,7959.1,0,1
1774822719,7959.4,UP,1.0,949,0.001054,3,0,4,-0.0,3,7959.3,7959.2,7959.1,7959.2,0,1
1774822720,7959.5,UP,1.0,1119,0.000894,4,0,5,0.0,1,7959.4,7959.3,7959.2,7959.1,0,1
1774822720,7959.5,UP,1.0,1119,0.000894,4,0,5,0.0,2,7959.3,7959.2,7959.1,7959.2,0,1
1774822720,7959.5,UP,1.0,1119,0.000894,4,0,5,0.0,3,7959.2,7959.1,7959.2,7959.3,1,0
1774822721,7959.4,DOWN,-1.0,880,-0.001136,0,1,4,-2.0,1,7959.3,7959.2,7959.1,7959.2,0,1
1774822721,7959.4,DOWN,-1.0,880,-0.001136,0,1,4,-2.0,2,7959.2,7959.1,7959.2,7959.3,1,0
1774822721,7959.4,DOWN,-1.0,880,-0.001136,0,1,4,-2.0,3,7959.1,7959.2,7959.3,7959.4,1,0
1774822722,7959.3,DOWN,-1.0,1067,-0.000937,0,2,3,0.0,1,7959.2,7959.1,7959.2,7959.3,1,0
1774822722,7959.3,DOWN,-1.0,1067,-0.000937,0,2,3,0.0,2,7959.1,7959.2,7959.3,7959.4,1,0
1774822722,7959.3,DOWN,-1.0,1067,-0.000937,0,2,3,0.0,3,7959.2,7959.3,7959.4,7959.3,1,0
1774822723,7959.2,DOWN,-1.0,933,-0.001072,0,3,2,-0.0,1,7959.1,7959.2,7959.3,7959.4,1,0
1774822723,7959.2,DOWN,-1.0,933,-0.001072,0,3,2,-0.0,2,7959.2,7959.3,7959.4,7959.3,1,0
1774822723,7959.2,DOWN,-1.0,933,-0.001072,0,3,2,-0.0,3,7959.3,7959.4,7959.3,7959.4,1,0
1774822724,7959.1,DOWN,-1.0,1065,-0.000939,0,4,1,0.0,1,7959.2,7959.3,7959.4,7959.3,1,0
1774822724,7959.1,DOWN,-1.0,1065,-0.000939,0,4,1,0.0,2,7959.3,7959.4,7959.3,7959.4,1,0
1774822724,7959.1,DOWN,-1.0,1065,-0.000939,0,4,1,0.0,3,7959.4,7959.3,7959.4,7959.5,1,0
1774822725,7959.2,UP,1.0,920,0.001087,1,0,2,2.0,1,7959.3,7959.4,7959.3,7959.4,1,0
1774822725,7959.2,UP,1.0,920,0.001087,1,0,2,2.0,2,7959.4,7959.3,7959.4,7959.5,1,0
1774822725,7959.2,UP,1.0,920,0.001087,1,0,2,2.0,3,7959.3,7959.4,7959.5,7959.4,1,0
1774822726,7959.3,UP,1.0,1096,0.000912,2,0,3,0.0,1,7959.4,7959.3,7959.4,7959.5,1,0
1774822726,7959.3,UP,1.0,1096,0.000912,2,0,3,0.0,2,7959.3,7959.4,7959.5,7959.4,1,0
1774822726,7959.3,UP,1.0,1096,0.000912,2,0,3,0.0,3,7959.4,7959.5,7959.4,7959.5,1,0
1774822727,7959.4,UP,1.0,916,0.001092,3,0,4,-0.0,1,7959.3,7959.4,7959.5,7959.4,1,0
1774822727,7959.4,UP,1.0,916,0.001092,3,0,4,-0.0,2,7959.4,7959.5,7959.4,7959.5,1,0
1774822727,7959.4,UP,1.0,916,0.001092,3,0,4,-0.0,3,7959.5,7959.4,7959.5,7959.4,0,1
1774822728,7959.3,DOWN,-1.0,1050,-0.000952,0,1,3,-2.0,1,7959.4,7959.5,7959.4,7959.5,1,0
1774822728,7959.3,DOWN,-1.0,1050,-0.000952,0,1,3,-2.0,2,7959.5,7959.4,7959.5,7959.4,0,1
1774822728,7959.3,DOWN,-1.0,1050,-0.000952,0,1,3,-2.0,3,7959.4,7959.5,7959.4,7959.5,1,0
1774822729,7959.4,UP,1.0,938,0.001066,1,0,4,2.0,1,7959.5,7959.4,7959.5,7959.4,0,1
1774822729,7959.4,UP,1.0,938,0.001066,1,0,4,2.0,2,7959.4,7959.5,7959.4,7959.5,1,0
1774822729,7959.4,UP,1.0,938,0.001066,1,0,4,2.0,3,7959.5,7959.4,7959.5,7959.4,0,1
1774822730,7959.5,UP,1.0,1060,0.000943,2,0,5,0.0,1,7959.4,7959.5,7959.4,7959.5,1,0
1774822730,7959.5,UP,1.0,1060,0.000943,2,0,5,0.0,2,7959.5,7959.4,7959.5,7959.4,0,1
1774822730,7959.5,UP,1.0,1060,0.000943,2,0,5,0.0,3,7959.4,7959.5,7959.4,7959.5,1,0
1774822731,7959.4,DOWN,-1.0,950,-0.001053,0,1,4,-2.0,1,7959.5,7959.4,7959.5,7959.4,0,1
1774822731,7959.4,DOWN,-1.0,950,-0.001053,0,1,4,-2.0,2,7959.4,7959.5,7959.4,7959.5,1,0
1774822731,7959.4,DOWN,-1.0,950,-0.001053,0,1,4,-2.0,3,7959.5,7959.4,7959.5,7959.6,1,0
1774822732,7959.5,UP,1.0,1066,0.000938,1,0,5,2.0,1,7959.4,7959.5,7959.4,7959.5,1,0
1774822732,7959.5,UP,1.0,1066,0.000938,1,0,5,2.0,2,7959.5,7959.4,7959.5,7959.6,1,0
1774822732,7959.5,UP,1.0,1066,0.000938,1,0,5,2.0,3,7959.4,7959.5,7959.6,7959.5,1,0
1774822733,7959.4,DOWN,-1.0,941,-0.001063,0,1,4,-2.0,1,7959.5,7959.4,7959.5,7959.6,1,0
1774822733,7959.4,DOWN,-1.0,941,-0.001063,0,1,4,-2.0,2,7959.4,7959.5,7959.6,7959.5,1,0
1774822733,7959.4,DOWN,-1.0,941,-0.001063,0,1,4,-2.0,3,7959.5,7959.6,7959.5,7959.6,1,0
1774822734,7959.5,UP,1.0,1059,0.000944,1,0,5,2.0,1,7959.4,7959.5,7959.6,7959.5,1,0
1774822734,7959.5,UP,1.0,1059,0.000944,1,0,5,2.0,2,7959.5,7959.6,7959.5,7959.6,1,0
1774822734,7959.5,UP,1.0,1059,0.000944,1,0,5,2.0,3,7959.6,7959.5,7959.6,7959.7,1,0
1774822735,7959.4,DOWN,-1.0,966,-0.001035,0,1,4,-2.0,1,7959.5,7959.6,7959.5,7959.6,1,0
1774822735,7959.4,DOWN,-1.0,966,-0.001035,0,1,4,-2.0,2,7959.6,7959.5,7959.6,7959.7,1,0
1774822735,7959.4,DOWN,-1.0,966,-0.001035,0,1,4,-2.0,3,7959.5,7959.6,7959.7,7959.6,1,0
1774822736,7959.5,UP,1.0,1033,0.000968,1,0,5,2.0,1,7959.6,7959.5,7959.6,7959.7,1,0
1774822736,7959.5,UP,1.0,1033,0.000968,1,0,5,2.0,2,7959.5,7959.6,7959.7,7959.6,1,0
1774822736,7959.5,UP,1.0,1033,0.000968,1,0,5,2.0,3,7959.6,7959.7,7959.6,7959.7,1,0
1774822737,7959.6,UP,1.0,933,0.001072,2,0,6,0.0,1,7959.5,7959.6,7959.7,7959.6,1,0
1774822737,7959.6,UP,1.0,933,0.001072,2,0,6,0.0,2,7959.6,7959.7,7959.6,7959.7,1,0
1774822737,7959.6,UP,1.0,933,0.001072,2,0,6,0.0,3,7959.7,7959.6,7959.7,7959.8,1,0
1774822738,7959.5,DOWN,-1.0,1070,-0.000935,0,1,5,-2.0,1,7959.6,7959.7,7959.6,7959.7,1,0
1774822738,7959.5,DOWN,-1.0,1070,-0.000935,0,1,5,-2.0,2,7959.7,7959.6,7959.7,7959.8,1,0
1774822738,7959.5,DOWN,-1.0,1070,-0.000935,0,1,5,-2.0,3,7959.6,7959.7,7959.8,7959.9,1,0
1774822739,7959.6,UP,1.0,930,0.001075,1,0,6,2.0,1,7959.7,7959.6,7959.7,7959.8,1,0
1774822739,7959.6,UP,1.0,930,0.001075,1,0,6,2.0,2,7959.6,7959.7,7959.8,7959.9,1,0
1774822739,7959.6,UP,1.0,930,0.001075,1,0,6,2.0,3,7959.7,7959.8,7959.9,7959.8,1,0
1774822740,7959.7,UP,1.0,1070,0.000935,2,0,7,-0.0,1,7959.6,7959.7,7959.8,7959.9,1,0
1774822740,7959.7,UP,1.0,1070,0.000935,2,0,7,-0.0,2,7959.7,7959.8,7959.9,7959.8,1,0
1774822740,7959.7,UP,1.0,1070,0.000935,2,0,7,-0.0,3,7959.8,7959.9,7959.8,7959.7,0,1
1774822741,7959.6,DOWN,-1.0,930,-0.001075,0,1,6,-2.0,1,7959.7,7959.8,7959.9,7959.8,1,0
1774822741,7959.6,DOWN,-1.0,930,-0.001075,0,1,6,-2.0,2,7959.8,7959.9,7959.8,7959.7,0,1
1774822741,7959.6,DOWN,-1.0,930,-0.001075,0,1,6,-2.0,3,7959.9,7959.8,7959.7,7959.8,0,1
1774822742,7959.7,UP,1.0,1081,0.000925,1,0,7,2.0,1,7959.8,7959.9,7959.8,7959.7,0,1
1774822742,7959.7,UP,1.0,1081,0.000925,1,0,7,2.0,2,7959.9,7959.8,7959.7,7959.8,0,1
1774822742,7959.7,UP,1.0,1081,0.000925,1,0,7,2.0,3,7959.8,7959.7,7959.8,7959.7,0,1
1774822743,7959.8,UP,1.0,932,0.001073,2,0,8,0.0,1,7959.9,7959.8,7959.7,7959.8,0,1
1774822743,7959.8,UP,1.0,932,0.001073,2,0,8,0.0,2,7959.8,7959.7,7959.8,7959.7,0,1
1774822743,7959.8,UP,1.0,932,0.001073,2,0,8,0.0,3,7959.7,7959.8,7959.7,7959.6,0,1
1774822744,7959.9,UP,1.0,1050,0.000952,3,0,9,-0.0,1,7959.8,7959.7,7959.8,7959.7,0,1
1774822744,7959.9,UP,1.0,1050,0.000952,3,0,9,-0.0,2,7959.7,7959.8,7959.7,7959.6,0,1
1774822744,7959.9,UP,1.0,1050,0.000952,3,0,9,-0.0,3,7959.8,7959.7,7959.6,7959.7,0,1
1774822745,7959.8,DOWN,-1.0,949,-0.001054,0,1,8,-2.0,1,7959.7,7959.8,7959.7,7959.6,0,1
1774822745,7959.8,DOWN,-1.0,949,-0.001054,0,1,8,-2.0,2,7959.8,7959.7,7959.6,7959.7,0,1
1774822745,7959.8,DOWN,-1.0,949,-0.001054,0,1,8,-2.0,3,7959.7,7959.6,7959.7,7959.8,1,0
1774822746,7959.7,DOWN,-1.0,1050,-0.000952,0,2,7,-0.0,1,7959.8,7959.7,7959.6,7959.7,0,1
1774822746,7959.7,DOWN,-1.0,1050,-0.000952,0,2,7,-0.0,2,7959.7,7959.6,7959.7,7959.8,1,0
1774822746,7959.7,DOWN,-1.0,1050,-0.000952,0,2,7,-0.0,3,7959.6,7959.7,7959.8,7959.9,1,0
1774822747,7959.8,UP,1.0,951,0.001052,1,0,8,2.0,1,7959.7,7959.6,7959.7,7959.8,1,0
1774822747,7959.8,UP,1.0,951,0.001052,1,0,8,2.0,2,7959.6,7959.7,7959.8,7959.9,1,0
1774822747,7959.8,UP,1.0,951,0.001052,1,0,8,2.0,3,7959.7,7959.8,7959.9,7960,1,0
1774822748,7959.7,DOWN,-1.0,1051,-0.000951,0,1,7,-2.0,1,7959.6,7959.7,7959.8,7959.9,1,0
1774822748,7959.7,DOWN,-1.0,1051,-0.000951,0,1,7,-2.0,2,7959.7,7959.8,7959.9,7960,1,0
1774822748,7959.7,DOWN,-1.0,1051,-0.000951,0,1,7,-2.0,3,7959.8,7959.9,7960,7959.9,1,0
1774822749,7959.6,DOWN,-1.0,935,-0.001070,0,2,6,0.0,1,7959.7,7959.8,7959.9,7960,1,0
1774822749,7959.6,DOWN,-1.0,935,-0.001070,0,2,6,0.0,2,7959.8,7959.9,7960,7959.9,1,0
1774822749,7959.6,DOWN,-1.0,935,-0.001070,0,2,6,0.0,3,7959.9,7960,7959.9,7960,1,0
1774822750,7959.7,UP,1.0,1062,0.000942,1,0,7,2.0,1,7959.8,7959.9,7960,7959.9,1,0
1774822750,7959.7,UP,1.0,1062,0.000942,1,0,7,2.0,2,7959.9,7960,7959.9,7960,1,0
1774822750,7959.7,UP,1.0,1062,0.000942,1,0,7,2.0,3,7960,7959.9,7960,7960.1,1,0
1774822751,7959.8,UP,1.0,936,0.001068,2,0,8,0.0,1,7959.9,7960,7959.9,7960,1,0
1774822751,7959.8,UP,1.0,936,0.001068,2,0,8,0.0,2,7960,7959.9,7960,7960.1,1,0
1774822751,7959.8,UP,1.0,936,0.001068,2,0,8,0.0,3,7959.9,7960,7960.1,7960,1,0
1774822752,7959.9,UP,1.0,1067,0.000937,3,0,9,-0.0,1,7960,7959.9,7960,7960.1,1,0
1774822752,7959.9,UP,1.0,1067,0.000937,3,0,9,-0.0,2,7959.9,7960,7960.1,7960,1,0
1774822752,7959.9,UP,1.0,1067,0.000937,3,0,9,-0.0,3,7960,7960.1,7960,7959.9,0,1
1774822753,7960,UP,1.0,934,0.001071,4,0,0,0.0,1,7959.9,7960,7960.1,7960,1,0
1774822753,7960,UP,1.0,934,0.001071,4,0,0,0.0,2,7960,7960.1,7960,7959.9,0,1
1774822753,7960,UP,1.0,934,0.001071,4,0,0,0.0,3,7960.1,7960,7959.9,7960,0,1
1774822754,7959.9,DOWN,-1.0,1111,-0.000900,0,1,9,-2.0,1,7960,7960.1,7960,7959.9,0,1
1774822754,7959.9,DOWN,-1.0,1111,-0.000900,0,1,9,-2.0,2,7960.1,7960,7959.9,7960,0,1
1774822754,7959.9,DOWN,-1.0,1111,-0.000900,0,1,9,-2.0,3,7960,7959.9,7960,7959.9,0,1
1774822755,7960,UP,1.0,899,0.001112,1,0,0,2.0,1,7960.1,7960,7959.9,7960,0,1
1774822755,7960,UP,1.0,899,0.001112,1,0,0,2.0,2,7960,7959.9,7960,7959.9,0,1
1774822755,7960,UP,1.0,899,0.001112,1,0,0,2.0,3,7959.9,7960,7959.9,7960,1,0
1774822756,7960.1,UP,1.0,1055,0.000948,2,0,1,0.0,1,7960,7959.9,7960,7959.9,0,1
1774822756,7960.1,UP,1.0,1055,0.000948,2,0,1,0.0,2,7959.9,7960,7959.9,7960,1,0
1774822756,7960.1,UP,1.0,1055,0.000948,2,0,1,0.0,3,7960,7959.9,7960,7960.1,1,0
1774822757,7960,DOWN,-1.0,944,-0.001059,0,1,0,-2.0,1,7959.9,7960,7959.9,7960,1,0
1774822757,7960,DOWN,-1.0,944,-0.001059,0,1,0,-2.0,2,7960,7959.9,7960,7960.1,1,0
1774822757,7960,DOWN,-1.0,944,-0.001059,0,1,0,-2.0,3,7959.9,7960,7960.1,7960,1,0
1774822758,7959.9,DOWN,-1.0,1066,-0.000938,0,2,9,0.0,1,7960,7959.9,7960,7960.1,1,0
1774822758,7959.9,DOWN,-1.0,1066,-0.000938,0,2,9,0.0,2,7959.9,7960,7960.1,7960,1,0
1774822758,7959.9,DOWN,-1.0,1066,-0.000938,0,2,9,0.0,3,7960,7960.1,7960,7960.1,1,0
1774822759,7960,UP,1.0,922,0.001085,1,0,0,2.0,1,7959.9,7960,7960.1,7960,1,0
1774822759,7960,UP,1.0,922,0.001085,1,0,0,2.0,2,7960,7960.1,7960,7960.1,1,0
1774822759,7960,UP,1.0,922,0.001085,1,0,0,2.0,3,7960.1,7960,7960.1,7960,0,1
1774822760,7959.9,DOWN,-1.0,1094,-0.000914,0,1,9,-2.0,1,7960,7960.1,7960,7960.1,1,0
1774822760,7959.9,DOWN,-1.0,1094,-0.000914,0,1,9,-2.0,2,7960.1,7960,7960.1,7960,0,1
1774822760,7959.9,DOWN,-1.0,1094,-0.000914,0,1,9,-2.0,3,7960,7960.1,7960,7960.1,1,0
1774822761,7960,UP,1.0,921,0.001086,1,0,0,2.0,1,7960.1,7960,7960.1,7960,0,1
1774822761,7960,UP,1.0,921,0.001086,1,0,0,2.0,2,7960,7960.1,7960,7960.1,1,0
1774822761,7960,UP,1.0,921,0.001086,1,0,0,2.0,3,7960.1,7960,7960.1,7960,0,1
1774822762,7960.1,UP,1.0,1062,0.000942,2,0,1,0.0,1,7960,7960.1,7960,7960.1,1,0
1774822762,7960.1,UP,1.0,1062,0.000942,2,0,1,0.0,2,7960.1,7960,7960.1,7960,0,1
1774822762,7960.1,UP,1.0,1062,0.000942,2,0,1,0.0,3,7960,7960.1,7960,7959.9,0,1
1774822763,7960,DOWN,-1.0,938,-0.001066,0,1,0,-2.0,1,7960.1,7960,7960.1,7960,0,1
1774822763,7960,DOWN,-1.0,938,-0.001066,0,1,0,-2.0,2,7960,7960.1,7960,7959.9,0,1
1774822763,7960,DOWN,-1.0,938,-0.001066,0,1,0,-2.0,3,7960.1,7960,7959.9,7959.8,0,1
1774822764,7960.1,UP,1.0,1081,0.000925,1,0,1,2.0,1,7960,7960.1,7960,7959.9,0,1
1774822764,7960.1,UP,1.0,1081,0.000925,1,0,1,2.0,2,7960.1,7960,7959.9,7959.8,0,1
1774822764,7960.1,UP,1.0,1081,0.000925,1,0,1,2.0,3,7960,7959.9,7959.8,7959.9,0,1
1774822765,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,1,7960.1,7960,7959.9,7959.8,0,1
1774822765,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,2,7960,7959.9,7959.8,7959.9,0,1
1774822765,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,3,7959.9,7959.8,7959.9,7960,1,0
1774822766,7960.1,UP,1.0,1086,0.000921,1,0,1,2.0,1,7960,7959.9,7959.8,7959.9,0,1
1774822766,7960.1,UP,1.0,1086,0.000921,1,0,1,2.0,2,7959.9,7959.8,7959.9,7960,1,0
1774822766,7960.1,UP,1.0,1086,0.000921,1,0,1,2.0,3,7959.8,7959.9,7960,7960.1,1,0
1774822767,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,1,7959.9,7959.8,7959.9,7960,1,0
1774822767,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,2,7959.8,7959.9,7960,7960.1,1,0
1774822767,7960,DOWN,-1.0,913,-0.001095,0,1,0,-2.0,3,7959.9,7960,7960.1,7960,1,0
1774822768,7959.9,DOWN,-1.0,1083,-0.000923,0,2,9,0.0,1,7959.8,7959.9,7960,7960.1,1,0
1774822768,7959.9,DOWN,-1.0,1083,-0.000923,0,2,9,0.0,2,7959.9,7960,7960.1,7960,1,0
1774822768,7959.9,DOWN,-1.0,1083,-0.000923,0,2,9,0.0,3,7960,7960.1,7960,7959.9,0,1
1774822769,7959.8,DOWN,-1.0,916,-0.001092,0,3,8,0.0,1,7959.9,7960,7960.1,7960,1,0
1774822769,7959.8,DOWN,-1.0,916,-0.001092,0,3,8,0.0,2,7960,7960.1,7960,7959.9,0,1
1774822769,7959.8,DOWN,-1.0,916,-0.001092,0,3,8,0.0,3,7960.1,7960,7959.9,7960,0,1
1774822770,7959.9,UP,1.0,1068,0.000936,1,0,9,2.0,1,7960,7960.1,7960,7959.9,0,1
1774822770,7959.9,UP,1.0,1068,0.000936,1,0,9,2.0,2,7960.1,7960,7959.9,7960,0,1
1774822770,7959.9,UP,1.0,1068,0.000936,1,0,9,2.0,3,7960,7959.9,7960,7960.1,1,0
1774822771,7960,UP,1.0,938,0.001066,2,0,0,0.0,1,7960.1,7960,7959.9,7960,0,1
1774822771,7960,UP,1.0,938,0.001066,2,0,0,0.0,2,7960,7959.9,7960,7960.1,1,0
1774822771,7960,UP,1.0,938,0.001066,2,0,0,0.0,3,7959.9,7960,7960.1,7960.2,1,0
1774822772,7960.1,UP,1.0,1061,0.000943,3,0,1,0.0,1,7960,7959.9,7960,7960.1,1,0
1774822772,7960.1,UP,1.0,1061,0.000943,3,0,1,0.0,2,7959.9,7960,7960.1,7960.2,1,0
1774822772,7960.1,UP,1.0,1061,0.000943,3,0,1,0.0,3,7960,7960.1,7960.2,7960.1,1,0
1774822773,7960,DOWN,-1.0,948,-0.001055,0,1,0,-2.0,1,7959.9,7960,7960.1,7960.2,1,0
1774822773,7960,DOWN,-1.0,948,-0.001055,0,1,0,-2.0,2,7960,7960.1,7960.2,7960.1,1,0
1774822773,7960,DOWN,-1.0,948,-0.001055,0,1,0,-2.0,3,7960.1,7960.2,7960.1,7960,0,1
1774822774,7959.9,DOWN,-1.0,1050,-0.000952,0,2,9,0.0,1,7960,7960.1,7960.2,7960.1,1,0
1774822774,7959.9,DOWN,-1.0,1050,-0.000952,0,2,9,0.0,2,7960.1,7960.2,7960.1,7960,0,1
1774822774,7959.9,DOWN,-1.0,1050,-0.000952,0,2,9,0.0,3,7960.2,7960.1,7960,7959.9,0,1
1774822775,7960,UP,1.0,933,0.001072,1,0,0,2.0,1,7960.1,7960.2,7960.1,7960,0,1
1774822775,7960,UP,1.0,933,0.001072,1,0,0,2.0,2,7960.2,7960.1,7960,7959.9,0,1
1774822775,7960,UP,1.0,933,0.001072,1,0,0,2.0,3,7960.1,7960,7959.9,7959.8,0,1
1774822776,7960.1,UP,1.0,1066,0.000938,2,0,1,0.0,1,7960.2,7960.1,7960,7959.9,0,1
1774822776,7960.1,UP,1.0,1066,0.000938,2,0,1,0.0,2,7960.1,7960,7959.9,7959.8,0,1
1774822776,7960.1,UP,1.0,1066,0.000938,2,0,1,0.0,3,7960,7959.9,7959.8,7959.9,0,1
1774822777,7960.2,UP,1.0,950,0.001053,3,0,2,-0.0,1,7960.1,7960,7959.9,7959.8,0,1
1774822777,7960.2,UP,1.0,950,0.001053,3,0,2,-0.0,2,7960,7959.9,7959.8,7959.9,0,1
1774822777,7960.2,UP,1.0,950,0.001053,3,0,2,-0.0,3,7959.9,7959.8,7959.9,7959.8,0,1
1774822778,7960.1,DOWN,-1.0,1066,-0.000938,0,1,1,-2.0,1,7960,7959.9,7959.8,7959.9,0,1
1774822778,7960.1,DOWN,-1.0,1066,-0.000938,0,1,1,-2.0,2,7959.9,7959.8,7959.9,7959.8,0,1
1774822778,7960.1,DOWN,-1.0,1066,-0.000938,0,1,1,-2.0,3,7959.8,7959.9,7959.8,7959.7,0,1
1774822779,7960,DOWN,-1.0,916,-0.001092,0,2,0,-0.0,1,7959.9,7959.8,7959.9,7959.8,0,1
1774822779,7960,DOWN,-1.0,916,-0.001092,0,2,0,-0.0,2,7959.8,7959.9,7959.8,7959.7,0,1
1774822779,7960,DOWN,-1.0,916,-0.001092,0,2,0,-0.0,3,7959.9,7959.8,7959.7,7959.8,0,1
1774822780,7959.9,DOWN,-1.0,1083,-0.000923,0,3,9,0.0,1,7959.8,7959.9,7959.8,7959.7,0,1
1774822780,7959.9,DOWN,-1.0,1083,-0.000923,0,3,9,0.0,2,7959.9,7959.8,7959.7,7959.8,0,1
1774822780,7959.9,DOWN,-1.0,1083,-0.000923,0,3,9,0.0,3,7959.8,7959.7,7959.8,7959.7,0,1
1774822781,7959.8,DOWN,-1.0,920,-0.001087,0,4,8,0.0,1,7959.9,7959.8,7959.7,7959.8,0,1
1774822781,7959.8,DOWN,-1.0,920,-0.001087,0,4,8,0.0,2,7959.8,7959.7,7959.8,7959.7,0,1
1774822781,7959.8,DOWN,-1.0,920,-0.001087,0,4,8,0.0,3,7959.7,7959.8,7959.7,7959.6,0,1
1774822782,7959.9,UP,1.0,1116,0.000896,1,0,9,2.0,1,7959.8,7959.7,7959.8,7959.7,0,1
1774822782,7959.9,UP,1.0,1116,0.000896,1,0,9,2.0,2,7959.7,7959.8,7959.7,7959.6,0,1
1774822782,7959.9,UP,1.0,1116,0.000896,1,0,9,2.0,3,7959.8,7959.7,7959.6,7959.7,0,1
1774822783,7959.8,DOWN,-1.0,883,-0.001133,0,1,8,-2.0,1,7959.7,7959.8,7959.7,7959.6,0,1
1774822783,7959.8,DOWN,-1.0,883,-0.001133,0,1,8,-2.0,2,7959.8,7959.7,7959.6,7959.7,0,1
1774822783,7959.8,DOWN,-1.0,883,-0.001133,0,1,8,-2.0,3,7959.7,7959.6,7959.7,7959.6,0,1
1774822784,7959.7,DOWN,-1.0,1064,-0.000940,0,2,7,-0.0,1,7959.8,7959.7,7959.6,7959.7,0,1
1774822784,7959.7,DOWN,-1.0,1064,-0.000940,0,2,7,-0.0,2,7959.7,7959.6,7959.7,7959.6,0,1
1774822784,7959.7,DOWN,-1.0,1064,-0.000940,0,2,7,-0.0,3,7959.6,7959.7,7959.6,7959.7,1,0
1774822785,7959.8,UP,1.0,949,0.001054,1,0,8,2.0,1,7959.7,7959.6,7959.7,7959.6,0,1
1774822785,7959.8,UP,1.0,949,0.001054,1,0,8,2.0,2,7959.6,7959.7,7959.6,7959.7,1,0
